time,roll,pitch,yaw,qw,qx,qy,qz,linear_accel_x,linear_accel_y,linear_accel_z
[0:01:27.100000],17.9382,-22.1926,79.5783,0.725812,0.23918,-0.0481968,0.64336,-0.281775,-0.11337,0.118021
[0:01:27.200000],18.0081,-22.8476,78.9183,0.727952,0.242726,-0.0535696,0.639175,-0.293677,-0.119622,0.115513
[0:01:27.300000],18.1194,-23.675,78.2967,0.729356,0.247372,-0.059829,0.635226,-0.28137,-0.121505,0.13229
[0:01:27.400000],18.1708,-24.4383,77.5874,0.731451,0.251184,-0.0662275,0.63067,-0.31154,-0.112596,0.128792
[0:01:27.500000],18.1943,-25.0991,76.8327,0.734029,0.254194,-0.072231,0.625791,-0.298086,-0.102349,0.1407
[0:01:27.600000],18.3468,-25.8513,76.0813,0.736025,0.258409,-0.0781908,0.620986,-0.301943,-0.131425,0.137658
[0:01:27.700000],18.3564,-26.6316,75.3561,0.738065,0.261776,-0.085104,0.616227,-0.328318,-0.129185,0.142625
[0:01:27.800000],18.335,-27.4389,74.652,0.739933,0.265,-0.0923618,0.611546,-0.311083,-0.114891,0.166114
[0:01:27.900000],18.3294,-28.1941,73.9844,0.741635,0.268018,-0.0991298,0.607093,-0.332751,-0.100668,0.159474
[0:01:28],18.4215,-28.9355,73.2434,0.743468,0.271456,-0.105496,0.602232,-0.322448,-0.121909,0.161516
[0:01:28.100000],18.4167,-29.6513,72.543,0.745318,0.274099,-0.112138,0.597529,-0.328094,-0.10178,0.167413
[0:01:28.200000],18.3433,-30.3752,71.9094,0.746909,0.27632,-0.11906,0.593165,-0.352645,-0.106488,0.17849
[0:01:28.300000],18.4184,-31.1552,71.1071,0.748804,0.279501,-0.126045,0.587818,-0.354699,-0.12416,0.196315
[0:01:28.400000],18.4729,-31.8495,70.3608,0.750618,0.282132,-0.132442,0.58282,-0.349467,-0.112368,0.189699
[0:01:28.500000],18.3627,-32.5499,69.7438,0.752109,0.283781,-0.139426,0.578452,-0.356576,-0.131349,0.191395
[0:01:28.600000],18.2432,-33.3148,69.1672,0.753192,0.285628,-0.146825,0.574288,-0.367355,-0.106291,0.211284
[0:01:28.700000],18.3188,-33.9742,68.4584,0.75469,0.288051,-0.152857,0.569517,-0.372296,-0.124072,0.206207
[0:01:28.800000],18.4169,-34.6463,67.7219,0.756172,0.290562,-0.15897,0.56458,-0.362576,-0.110331,0.219028
[0:01:28.900000],18.3929,-35.3835,67.0305,0.757493,0.292523,-0.166057,0.559736,-0.371405,-0.108774,0.228607
[0:01:29],18.3612,-36.0573,66.3119,0.759091,0.294045,-0.172824,0.554702,-0.377596,-0.128889,0.225275
[0:01:29.100000],18.3954,-36.7465,65.5967,0.760399,0.29599,-0.179396,0.549769,-0.375254,-0.129048,0.244405
[0:01:29.200000],18.3154,-37.5055,64.8705,0.761783,0.297353,-0.187059,0.544539,-0.39967,-0.123705,0.246024
[0:01:29.300000],18.4316,-38.2586,64.0655,0.762977,0.299771,-0.193978,0.539093,-0.399363,-0.108033,0.258763
[0:01:29.400000],18.3985,-38.8683,63.346,0.764536,0.300688,-0.200378,0.534007,-0.412445,-0.124185,0.269185
[0:01:29.500000],18.307,-39.5307,62.7478,0.765469,0.30156,-0.207118,0.529591,-0.395585,-0.123153,0.269441
[0:01:29.600000],18.2151,-40.1246,62.0248,0.767145,0.301869,-0.213704,0.524346,-0.406537,-0.107453,0.277555
[0:01:29.700000],18.0431,-40.8273,61.4445,0.767982,0.302242,-0.221065,0.519836,-0.422274,-0.118369,0.278668
[0:01:29.800000],17.9479,-41.4489,60.7085,0.76953,0.302453,-0.227908,0.51444,-0.417201,-0.103317,0.277499
[0:01:29.900000],17.8588,-42.1248,60.0552,0.770459,0.302988,-0.234901,0.509566,-0.425386,-0.124701,0.29524
[0:01:30],17.0984,-41.5319,59.8518,0.775292,0.295302,-0.234526,0.506914,-0.425672,-0.100737,0.280625
[0:01:30.100000],16.2625,-40.888,59.6742,0.780274,0.286925,-0.234009,0.504314,-0.412944,-0.110718,0.273802
[0:01:30.200000],15.5119,-40.4224,59.4752,0.784475,0.279691,-0.234422,0.50166,-0.386515,-0.0930248,0.262576
[0:01:30.300000],14.6598,-39.9087,59.3871,0.788508,0.271772,-0.234631,0.499589,-0.387659,-0.109128,0.253671
[0:01:30.400000],13.7749,-39.4321,59.1622,0.793006,0.263439,-0.235541,0.496495,-0.385529,-0.0956716,0.254029
[0:01:30.500000],13.0471,-39.0082,58.989,0.796677,0.256458,-0.235996,0.494051,-0.369484,-0.0810181,0.243538
[0:01:30.600000],12.2545,-38.6175,58.7097,0.800778,0.248898,-0.237171,0.490713,-0.362705,-0.0796144,0.227975
[0:01:30.700000],11.4631,-38.1928,58.5906,0.804212,0.241516,-0.23771,0.48852,-0.343346,-0.085774,0.23614
[0:01:30.800000],10.5491,-37.7442,58.4037,0.808177,0.233007,-0.238706,0.485615,-0.343521,-0.0813671,0.224008
[0:01:30.900000],9.6792,-37.3689,58.2836,0.811473,0.225186,-0.239881,0.483224,-0.319163,-0.0577662,0.215036
[0:01:31],8.96518,-37.034,58.1425,0.814368,0.218551,-0.240709,0.480982,-0.328851,-0.0530591,0.207198
[0:01:31.100000],8.08147,-36.7045,58.0268,0.817399,0.210756,-0.242213,0.47856,-0.319734,-0.0589447,0.214225
[0:01:31.200000],7.27346,-36.4039,57.739,0.820853,0.203218,-0.243892,0.475041,-0.321684,-0.0500876,0.208274
[0:01:31.300000],6.5735,-36.2262,57.605,0.823094,0.197229,-0.245718,0.47274,-0.287812,-0.0176479,0.191167
[0:01:31.400000],5.69654,-36.0022,57.5272,0.825474,0.18989,-0.247815,0.470497,-0.300646,-0.0347741,0.199518
[0:01:31.500000],5.05352,-35.7401,57.2049,0.828505,0.183539,-0.249048,0.467026,-0.305789,-0.00833116,0.19435
[0:01:31.600000],4.38739,-35.4733,56.9911,0.831089,0.177219,-0.250131,0.464287,-0.282532,-0.0220213,0.193558
[0:01:31.700000],3.80534,-35.261,56.7829,0.833341,0.171716,-0.251239,0.461715,-0.295503,-0.000300229,0.175753
[0:01:31.800000],3.2046,-34.9671,56.4802,0.836155,0.165539,-0.251933,0.458493,-0.28618,-0.0094365,0.177351
[0:01:31.900000],2.49673,-34.7684,56.28,0.838433,0.159157,-0.253575,0.455679,-0.269967,0.00943974,0.170717
[0:01:32],1.8272,-34.5776,56.1534,0.840299,0.153233,-0.254997,0.453473,-0.274308,0.00469016,0.168706
[0:01:32.100000],1.18999,-34.3805,55.8821,0.842663,0.147185,-0.256411,0.450281,-0.263172,0.0183206,0.172134
[0:01:32.200000],0.454148,-34.1972,55.751,0.844523,0.140763,-0.258107,0.447875,-0.273469,0.00687143,0.17543
[0:01:32.300000],-0.193754,-34.0015,55.5808,0.846408,0.134839,-0.259392,0.445389,-0.250926,0.0111044,0.171664
[0:01:32.400000],-0.717727,-33.9348,55.2876,0.848298,0.13004,-0.261267,0.442112,-0.247519,0.0398734,0.16967
[0:01:32.500000],-1.29381,-33.7422,55.0457,0.850294,0.124471,-0.262327,0.439244,-0.238623,0.0263452,0.166847
[0:01:32.600000],-2.01886,-33.4597,54.9631,0.851993,0.117799,-0.263099,0.437327,-0.253926,0.0351903,0.17242
[0:01:32.700000],-2.53975,-33.2327,54.6396,0.854232,0.112297,-0.263724,0.434018,-0.244879,0.0562934,0.161453
[0:01:32.800000],-3.28882,-33.0423,54.508,0.855843,0.105665,-0.265268,0.43156,-0.229401,0.0448587,0.161172
[0:01:32.900000],-3.80961,-32.9126,54.2195,0.857664,0.100599,-0.266521,0.428373,-0.239892,0.0670721,0.167495
[0:01:33],-4.50864,-32.8578,54.0393,0.859044,0.0947305,-0.268872,0.425467,-0.233535,0.0510225,0.15472
[0:01:33.100000],-5.1974,-32.7603,53.7919,0.860708,0.0886025,-0.270895,0.422128,-0.250171,0.0637319,0.161674
[0:01:33.200000],-5.8383,-32.5936,53.5712,0.862331,0.0826158,-0.272177,0.419195,-0.23814,0.0752082,0.168586
[0:01:33.300000],-6.49137,-32.3491,53.2778,0.864334,0.0760514,-0.272945,0.415799,-0.236004,0.0729304,0.164899
[0:01:33.400000],-7.18513,-32.2926,53.0418,0.865738,0.0700328,-0.275184,0.412445,-0.233218,0.0702137,0.161566
[0:01:33.500000],-7.80212,-32.0577,52.8396,0.867274,0.0639738,-0.275772,0.409802,-0.239697,0.081672,0.168342
[0:01:33.600000],-8.40031,-31.9171,52.6321,0.868597,0.0584004,-0.276971,0.407013,-0.238225,0.100083,0.163726
[0:01:33.700000],-9.10347,-31.7258,52.4925,0.869785,0.0519905,-0.278108,0.404563,-0.21543,0.0891731,0.165892
[0:01:33.800000],-9.64377,-31.6143,52.2333,0.871133,0.0468263,-0.279292,0.401466,-0.22177,0.102019,0.157952
[0:01:33.900000],-10.2268,-31.5082,52.0958,0.872029,0.0416474,-0.280594,0.399176,-0.217018,0.0974832,0.15532
[0:01:34],-10.7516,-31.3843,51.9938,0.872784,0.0369243,-0.281533,0.397327,-0.213464,0.114528,0.166864
[0:01:34.100000],-11.2289,-31.1163,51.873,0.873814,0.0319557,-0.281231,0.395703,-0.226066,0.125888,0.163948
[0:01:34.200000],-11.6376,-30.9614,51.6321,0.875017,0.0276491,-0.28155,0.393135,-0.2149,0.132582,0.154027
[0:01:34.300000],-12.3187,-30.7191,51.5237,0.875944,0.0212462,-0.282103,0.391068,-0.212124,0.1161,0.156404
[0:01:34.400000],-12.8512,-30.543,51.279,0.877155,0.0158925,-0.282645,0.388206,-0.233161,0.137491,0.151919
[0:01:34.500000],-13.4822,-30.3111,51.1532,0.878029,0.00985745,-0.283067,0.386115,-0.228083,0.13451,0.154589
[0:01:34.600000],-13.9975,-30.0094,50.9955,0.879073,0.00435743,-0.282567,0.384202,-0.228109,0.127006,0.154478
[0:01:34.700000],-14.586,-29.7609,50.8075,0.880097,-0.00157811,-0.282689,0.381782,-0.225691,0.140138,0.166056
[0:01:34.800000],-15.0108,-29.4612,50.5937,0.881252,-0.0065197,-0.281863,0.379671,-0.222913,0.13818,0.167585
[0:01:34.900000],-15.4405,-29.1953,50.4303,0.882158,-0.0112451,-0.281292,0.377876,-0.216487,0.152959,0.148982
[0:01:35],-16.0078,-29.0334,50.368,0.882533,-0.0163859,-0.281946,0.376321,-0.200957,0.166053,0.150186
[0:01:35.100000],-16.6244,-28.8288,50.2592,0.883081,-0.0221876,-0.282425,0.374375,-0.209795,0.154339,0.158681
[0:01:35.200000],-17.2383,-28.505,50.1446,0.883774,-0.0284427,-0.281991,0.372639,-0.214845,0.166319,0.15144
[0:01:35.300000],-17.6089,-28.3723,49.9279,0.884561,-0.0323427,-0.282148,0.370328,-0.217264,0.17757,0.159964
[0:01:35.400000],-18.1589,-28.1066,49.7821,0.885221,-0.0379632,-0.281898,0.368401,-0.227583,0.183545,0.168407
[0:01:35.500000],-18.6092,-27.8793,49.5805,0.886009,-0.0428051,-0.281578,0.366214,-0.212544,0.194258,0.169683
[0:01:35.600000],-18.9597,-27.7383,49.3572,0.886767,-0.0466011,-0.281558,0.363926,-0.209574,0.191084,0.167349
[0:01:35.700000],-19.4776,-27.4063,49.2211,0.887398,-0.0522037,-0.280667,0.362312,-0.203584,0.174264,0.159336
[0:01:35.800000],-19.9647,-27.1886,49.0978,0.887824,-0.0571042,-0.280522,0.360636,-0.210462,0.178303,0.169462
[0:01:35.900000],-20.4109,-26.8406,48.9226,0.888563,-0.0623082,-0.279238,0.358949,-0.214327,0.207922,0.160661
[0:01:36],-20.859,-26.4508,48.6851,0.889507,-0.0678332,-0.277595,0.356877,-0.223688,0.205407,0.171011
[0:01:36.100000],-21.2958,-26.0819,48.592,0.889947,-0.0728397,-0.276143,0.355917,-0.202961,0.191633,0.164586
[0:01:36.200000],-21.698,-25.7637,48.4827,0.890372,-0.0774242,-0.274942,0.354814,-0.203337,0.21097,0.168852
[0:01:36.300000],-22.1436,-25.5128,48.2998,0.890895,-0.0822676,-0.274317,0.35289,-0.214038,0.22807,0.159092
[0:01:36.400000],-22.6786,-25.2913,48.1856,0.89108,-0.0875307,-0.274222,0.351227,-0.200536,0.209218,0.159798
[0:01:36.500000],-23.0199,-24.9395,48.0335,0.891634,-0.0918649,-0.272518,0.350038,-0.208648,0.218984,0.167731
[0:01:36.600000],-23.3739,-24.5535,47.9054,0.892111,-0.0963652,-0.270608,0.349095,-0.214249,0.236544,0.172781
[0:01:36.700000],-23.7957,-24.3074,47.7377,0.89249,-0.100962,-0.269904,0.347367,-0.199596,0.224539,0.159065
[0:01:36.800000],-24.3107,-23.8597,47.6049,0.892832,-0.106949,-0.267992,0.346174,-0.209918,0.225153,0.158216
[0:01:36.900000],-24.6787,-23.416,47.4361,0.893375,-0.111855,-0.265619,0.34505,-0.219791,0.228071,0.157891
[0:01:37],-25.1406,-23.141,47.3431,0.893423,-0.116688,-0.264856,0.343911,-0.19335,0.240531,0.161122
[0:01:37.100000],-25.4635,-22.7214,47.1371,0.894041,-0.121228,-0.262465,0.342566,-0.197347,0.235212,0.166558
[0:01:37.200000],-25.7659,-22.4271,47.0135,0.894311,-0.124953,-0.261028,0.341618,-0.200051,0.255231,0.16695
[0:01:37.300000],-26.0956,-21.9334,46.9467,0.894507,-0.129489,-0.258232,0.341542,-0.220025,0.244782,0.164705
[0:01:37.400000],-26.4449,-21.4655,46.9088,0.894542,-0.134015,-0.255717,0.341596,-0.216221,0.252236,0.169083
[0:01:37.500000],-26.6683,-20.9673,46.7331,0.895125,-0.137969,-0.252431,0.340939,-0.211779,0.274472,0.15941
[0:01:37.600000],-27.0058,-20.5826,46.6022,0.895338,-0.142292,-0.25038,0.340114,-0.208247,0.259831,0.164898
[0:01:37.700000],-27.4264,-20.1941,46.602,0.895033,-0.14699,-0.248705,0.340147,-0.192919,0.278812,0.174917
[0:01:37.800000],-27.7324,-19.7177,46.547,0.895054,-0.151227,-0.245957,0.340231,-0.201644,0.270231,0.158124
[0:01:37.900000],-28.1008,-19.1874,46.4534,0.895101,-0.156224,-0.242933,0.340024,-0.196396,0.293023,0.165624
[0:01:38],-28.3658,-18.7098,46.375,0.895184,-0.160183,-0.240013,0.340037,-0.178075,0.274476,0.15945
[0:01:38.100000],-28.6621,-18.313,46.3018,0.895147,-0.164079,-0.237798,0.339833,-0.180297,0.273976,0.161386
[0:01:38.200000],-29.0046,-17.7986,46.1798,0.895205,-0.168852,-0.234755,0.339457,-0.182747,0.28347,0.162786
[0:01:38.300000],-29.2202,-17.4093,46.0166,0.895499,-0.172261,-0.232212,0.338716,-0.175538,0.302008,0.16408
[0:01:38.400000],-29.5299,-16.9741,46.0437,0.895081,-0.176177,-0.229883,0.339395,-0.177682,0.288383,0.174728
[0:01:38.500000],-29.8273,-16.4943,45.8583,0.895295,-0.180576,-0.226848,0.33856,-0.181015,0.291089,0.166121
[0:01:38.600000],-30.095,-15.9596,45.7492,0.895312,-0.184774,-0.22342,0.338529,-0.178768,0.321302,0.17654
[0:01:38.700000],-30.2278,-15.5698,45.6389,0.895497,-0.187399,-0.220683,0.338393,-0.194804,0.323975,0.170203
[0:01:38.800000],-30.4835,-15.1339,45.5949,0.895274,-0.191014,-0.218063,0.338659,-0.175809,0.310458,0.172654
[0:01:38.900000],-30.6573,-14.7206,45.4639,0.895421,-0.194068,-0.215224,0.338351,-0.168657,0.327965,0.170593
[0:01:39],-30.9803,-14.2199,45.4071,0.89508,-0.198445,-0.212283,0.338572,-0.195535,0.31363,0.172124
[0:01:39.100000],-31.1388,-13.721,45.2702,0.895233,-0.201669,-0.208725,0.338476,-0.167736,0.312741,0.159989
[0:01:39.200000],-31.4023,-13.0891,45.203,0.894967,-0.206036,-0.204583,0.339076,-0.189051,0.312216,0.174835
[0:01:39.300000],-31.5879,-12.6458,45.1859,0.894666,-0.209045,-0.201731,0.339737,-0.171927,0.3235,0.16513
[0:01:39.400000],-31.8214,-12.0497,45.0869,0.894485,-0.21309,-0.197706,0.340068,-0.186177,0.324455,0.177657
[0:01:39.500000],-31.924,-11.4174,45.0117,0.89444,-0.216183,-0.193054,0.340906,-0.181841,0.337993,0.17448
[0:01:39.600000],-32.1855,-10.9269,44.9421,0.894069,-0.220011,-0.189961,0.341166,-0.16032,0.335527,0.163854
[0:01:39.700000],-32.3271,-10.4156,44.9131,0.893779,-0.2229,-0.186427,0.341999,-0.167481,0.330711,0.174739
[0:01:39.800000],-32.4704,-9.74997,44.9102,0.893343,-0.226275,-0.18177,0.343425,-0.16648,0.34035,0.167994
[0:01:39.900000],-32.5538,-9.17167,44.9793,0.892801,-0.22877,-0.177741,0.345286,-0.148163,0.351974,0.159554
[0:01:40],-32.6065,-8.54487,44.9947,0.892439,-0.231268,-0.17314,0.346893,-0.154993,0.357004,0.174921
[0:01:40.100000],-32.8166,-8.02313,45.0051,0.891782,-0.23464,-0.169809,0.347962,-0.137742,0.361316,0.163999
[0:01:40.200000],-32.9247,-7.56261,44.9672,0.891483,-0.237079,-0.166536,0.348657,-0.134478,0.366895,0.169652
[0:01:40.300000],-32.9357,-6.96559,44.9007,0.891392,-0.239251,-0.161859,0.349606,-0.144711,0.371921,0.164377
[0:01:40.400000],-32.9914,-6.43444,44.9542,0.89085,-0.241376,-0.158071,0.351256,-0.135931,0.367034,0.168818
[0:01:40.500000],-33.1286,-5.84939,44.8891,0.890448,-0.244469,-0.153867,0.352004,-0.134079,0.362544,0.167308
[0:01:40.600000],-33.1887,-5.30649,44.9135,0.889932,-0.246696,-0.149939,0.353445,-0.147293,0.372346,0.161738
[0:01:40.700000],-33.2905,-4.76671,45.0192,0.889054,-0.249127,-0.146338,0.355453,-0.137481,0.354075,0.163724
[0:01:40.800000],-33.4398,-4.13282,45.1427,0.887926,-0.252215,-0.142206,0.357767,-0.140184,0.374785,0.163459
[0:01:40.900000],-33.5785,-3.56816,45.1471,0.887206,-0.255138,-0.138314,0.359003,-0.120708,0.376004,0.168452
[0:01:41],-33.7166,-3.05188,45.2773,0.886102,-0.257742,-0.135074,0.361096,-0.126055,0.376465,0.169902
[0:01:41.100000],-33.7714,-2.40346,45.4122,0.885039,-0.260131,-0.130573,0.363639,-0.113225,0.391292,0.164919
[0:01:41.200000],-33.9055,-1.79428,45.6006,0.88362,-0.262946,-0.126752,0.366404,-0.124329,0.372577,0.173221
[0:01:41.300000],-33.9638,-1.2072,45.749,0.882489,-0.265153,-0.122773,0.368887,-0.0958362,0.384007,0.163924
[0:01:41.400000],-34.0265,-0.67865,45.9368,0.881245,-0.267165,-0.119353,0.371521,-0.105655,0.377065,0.167644
[0:01:41.500000],-34.0873,-0.161628,46.1095,0.88004,-0.269145,-0.115987,0.374007,-0.0990734,0.377372,0.165742
[0:01:41.600000],-34.1892,0.491272,46.2081,0.878814,-0.271961,-0.111541,0.376198,-0.0964673,0.385112,0.167987
[0:01:41.700000],-34.2802,0.999037,46.3242,0.877678,-0.274203,-0.10822,0.378188,-0.0949301,0.389167,0.166596
[0:01:41.800000],-34.2761,1.55105,46.542,0.87636,-0.275769,-0.104493,0.381142,-0.0953078,0.394664,0.169968
[0:01:41.900000],-34.3821,2.11446,46.6933,0.874956,-0.27828,-0.10089,0.383506,-0.0791929,0.383808,0.183111
[0:01:42],-34.3303,2.61597,46.8946,0.873814,-0.279346,-0.0973583,0.386238,-0.0779547,0.404403,0.16819
[0:01:42.100000],-34.3413,3.31087,47.1736,0.871992,-0.281466,-0.092749,0.389934,-0.0911723,0.399691,0.17797
[0:01:42.200000],-34.3423,3.93223,47.2818,0.87083,-0.283415,-0.0882545,0.392156,-0.0813259,0.389736,0.176593
[0:01:42.300000],-34.3161,4.52315,47.5122,0.869326,-0.28497,-0.0842052,0.395244,-0.0808062,0.391739,0.177574
[0:01:42.400000],-34.2099,5.24332,47.7708,0.867715,-0.286332,-0.078961,0.398867,-0.0695642,0.389793,0.172229
[0:01:42.500000],-34.1498,5.90647,48.0346,0.866008,-0.287867,-0.0743292,0.402346,-0.0592656,0.388664,0.168972
[0:01:42.600000],-34.0212,6.57723,48.288,0.864462,-0.288932,-0.0693738,0.405778,-0.064779,0.413141,0.184828
[0:01:42.700000],-33.8801,7.08029,48.5875,0.863,-0.289341,-0.0657742,0.409182,-0.0405583,0.397712,0.178225
[0:01:42.800000],-33.6998,7.78428,48.9275,0.861155,-0.290112,-0.0605962,0.413304,-0.0560236,0.41578,0.170119
[0:01:42.900000],-33.63,8.42058,49.3011,0.85897,-0.291498,-0.0564226,0.417446,-0.0316623,0.394745,0.176065
[0:01:43],-33.6391,8.96318,49.5456,0.85717,-0.293243,-0.0529306,0.420369,-0.0182115,0.388956,0.169286
[0:01:43.100000],-33.4193,9.60731,49.9292,0.855245,-0.293569,-0.0481803,0.424614,-0.0221924,0.41324,0.178472
[0:01:43.200000],-33.3034,10.2447,50.3725,0.8528,-0.29465,-0.0440203,0.429209,-0.0360763,0.408324,0.168419
[0:01:43.300000],-33.0861,10.8057,50.6556,0.851312,-0.294808,-0.0396514,0.432468,-0.013632,0.407642,0.168119
[0:01:43.400000],-32.9292,11.4218,51.1197,0.848852,-0.295563,-0.0355547,0.43712,-0.017484,0.405664,0.181454
[0:01:43.500000],-32.828,11.9223,51.452,0.846925,-0.296405,-0.0322143,0.440532,-0.0136293,0.398735,0.182365
[0:01:43.600000],-32.5745,12.5728,51.8989,0.84464,-0.296624,-0.0274426,0.445072,-0.0129722,0.411678,0.18004
[0:01:43.700000],-32.4571,13.2139,52.3232,0.842064,-0.297852,-0.0232132,0.449353,0.00544263,0.405173,0.181378
[0:01:43.800000],-32.3286,13.7366,52.8664,0.839237,-0.298599,-0.020154,0.454266,0.0196859,0.402986,0.171384
[0:01:43.900000],-32.155,14.2939,53.3527,0.836644,-0.299177,-0.0165097,0.458793,0.0189902,0.407117,0.179864
[0:01:44],-32.0166,14.7394,53.7385,0.834554,-0.299666,-0.0135914,0.462363,0.0207806,0.389513,0.186134
[0:01:44.100000],-31.7877,15.3277,54.1059,0.832456,-0.300018,-0.00918001,0.466011,0.0267904,0.406619,0.188125
[0:01:44.200000],-31.6493,15.9038,54.5731,0.829705,-0.301005,-0.00549214,0.470318,0.0301874,0.382343,0.183527
[0:01:44.300000],-31.4718,16.4875,54.9967,0.827183,-0.301769,-0.00147637,0.474285,0.0378348,0.394008,0.186161
[0:01:44.400000],-31.2681,16.9837,55.5084,0.824518,-0.302063,0.00175561,0.478717,0.0347147,0.407747,0.183649
[0:01:44.500000],-31.1029,17.5016,55.9376,0.822016,-0.302739,0.00520585,0.482551,0.0540895,0.379285,0.184516
[0:01:44.600000],-30.7964,18.1357,56.4883,0.819081,-0.30286,0.00980289,0.487371,0.0573015,0.400519,0.180161
[0:01:44.700000],-30.5848,18.7046,56.9414,0.816417,-0.303455,0.0137663,0.491359,0.0595804,0.40213,0.187235
[0:01:44.800000],-30.3476,19.2344,57.4189,0.813771,-0.303762,0.0174815,0.495422,0.0499533,0.400771,0.183018
[0:01:44.900000],-30.1651,19.7775,57.8946,0.810925,-0.304539,0.0210621,0.499457,0.0723157,0.389503,0.17783
[0:01:45],-29.7978,20.1362,58.4747,0.808514,-0.303383,0.0238016,0.503926,0.084915,0.383339,0.184789
[0:01:45.100000],-29.4203,20.5662,59.0786,0.805823,-0.302463,0.0270676,0.508603,0.0680871,0.383331,0.187789
[0:01:45.200000],-29.1947,20.9736,59.599,0.803124,-0.302541,0.0297191,0.512661,0.0938391,0.388101,0.186477
[0:01:45.300000],-28.9561,21.5137,60.2483,0.799527,-0.303101,0.0330695,0.517723,0.0764409,0.377801,0.187635
[0:01:45.400000],-28.5863,22.091,60.9049,0.796109,-0.30294,0.0372691,0.522775,0.0986746,0.368184,0.181439
[0:01:45.500000],-28.2267,22.5138,61.5039,0.793267,-0.302285,0.0404438,0.52722,0.10184,0.38097,0.18285
[0:01:45.600000],-28.0519,22.9939,62.0271,0.790113,-0.30314,0.0433913,0.531215,0.0974201,0.358894,0.187492
[0:01:45.700000],-27.6836,23.3827,62.6592,0.787163,-0.302382,0.0462805,0.535762,0.102131,0.378728,0.187886
[0:01:45.800000],-27.2863,23.791,63.4187,0.783606,-0.301599,0.0491243,0.541138,0.113362,0.375985,0.18321
[0:01:45.900000],-26.9801,24.1449,64.0214,0.780651,-0.301196,0.0515642,0.545389,0.12804,0.355908,0.182362
[0:01:46],-26.5793,24.6285,64.7751,0.776858,-0.300786,0.0550068,0.55067,0.119614,0.37758,0.182784
[0:01:46.100000],-26.1851,25.1329,65.4187,0.773482,-0.300508,0.0588641,0.555158,0.120765,0.372967,0.189066
[0:01:46.200000],-25.8603,25.5528,66.2419,0.769232,-0.300494,0.0613091,0.560777,0.133308,0.351912,0.183472
[0:01:46.300000],-25.5308,26.0117,66.8698,0.765808,-0.300554,0.0645718,0.565049,0.127092,0.345918,0.183694
[0:01:46.400000],-25.1163,26.4323,67.5806,0.762265,-0.299979,0.0677675,0.569751,0.148082,0.339579,0.183849
[0:01:46.500000],-24.7576,26.8187,68.3479,0.758348,-0.299713,0.0703012,0.574789,0.142148,0.339822,0.194728
[0:01:46.600000],-24.2551,27.2859,69.083,0.754715,-0.298878,0.0742234,0.579493,0.140011,0.354797,0.184303
[0:01:46.700000],-23.9039,27.6748,69.7629,0.751141,-0.298717,0.0769792,0.583845,0.161352,0.331586,0.185493
[0:01:46.800000],-23.4358,28.0618,70.6163,0.746954,-0.297949,0.0798739,0.589194,0.153835,0.325291,0.18463
[0:01:46.900000],-23.0051,28.4184,71.3445,0.743357,-0.297257,0.0827013,0.593686,0.179521,0.338123,0.189303
[0:01:47],-22.4339,28.7095,72.2789,0.73919,-0.295562,0.0852836,0.599344,0.18331,0.327888,0.188222
[0:01:47.100000],-22.0343,29.0272,73.0745,0.735189,-0.295045,0.0875329,0.604176,0.165156,0.335382,0.190343
[0:01:47.200000],-21.6193,29.2364,73.8682,0.731493,-0.293969,0.0891321,0.608933,0.195018,0.32079,0.187199
